,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
286,4,Primož Brezec,25,CHA,5.0,75.0,615,0.122,72,31.6,13.0,7.4,1.2,0.5,0.8,.512,NO DATA,.745,4.9,.104,2005,https://www.basketball-reference.com//players/b/brezepr01.html,https://www.basketball-reference.com/req/202106291/images/players/brezepr01.jpg
287,5,Dan Dickau,26,TOT,5.0,68.0,615,0.111,71,29.4,12.5,2.5,4.9,1.1,0.1,.405,.347,.833,3.5,.079,2005,https://www.basketball-reference.com//players/d/dickada01.html,https://www.basketball-reference.com/req/202106291/images/players/dickada01.jpg
288,6,LeBron James,20,CLE,4.0,57.0,615,0.093,80,42.4,27.2,7.4,7.2,2.2,0.7,.472,.351,.750,14.3,.203,2005,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
289,7,Amar'e Stoudemire,22,PHO,5.0,46.0,615,0.075,80,36.1,26.0,8.9,1.6,1.0,1.6,.559,.188,.733,14.6,.243,2005,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
290,8T,Larry Hughes,26,WAS,1.0,28.0,615,0.046,61,38.7,22.0,6.3,4.7,2.9,0.3,.430,.282,.777,7.7,.157,2005,https://www.basketball-reference.com//players/h/hughela01.html,https://www.basketball-reference.com/req/202106291/images/players/hughela01.jpg
291,8T,Joel Przybilla,25,POR,1.0,28.0,615,0.046,76,24.4,6.4,7.7,1.0,0.3,2.1,.598,NO DATA,.517,4.7,.121,2005,https://www.basketball-reference.com//players/p/przybjo01.html,https://www.basketball-reference.com/req/202106291/images/players/przybjo01.jpg
292,10,Chris Bosh,20,TOR,1.0,21.0,615,0.034,81,37.2,16.8,8.9,1.9,0.9,1.4,.471,.300,.760,6.8,.108,2005,https://www.basketball-reference.com//players/b/boshch01.html,https://www.basketball-reference.com/req/202106291/images/players/boshch01.jpg
293,11,Grant Hill,32,ORL,2.0,17.0,615,0.028,67,34.9,19.7,4.7,3.3,1.4,0.4,.509,.231,.821,6.6,.136,2005,https://www.basketball-reference.com//players/h/hillgr01.html,https://www.basketball-reference.com/req/202106291/images/players/hillgr01.jpg
294,12,Udonis Haslem,24,MIA,1.0,16.0,615,0.026,80,33.4,10.9,9.1,1.4,0.8,0.5,.540,.000,.791,9.2,.165,2005,https://www.basketball-reference.com//players/h/hasleud01.html,https://www.basketball-reference.com/req/202106291/images/players/hasleud01.jpg
295,13T,Damon Jones,28,MIA,2.0,14.0,615,0.023,82,31.4,11.6,2.8,4.3,0.5,0.1,.456,.432,.791,8.7,.162,2005,https://www.basketball-reference.com//players/j/jonesda01.html,https://www.basketball-reference.com/req/202106291/images/players/jonesda01.jpg
296,13T,Luke Ridnour,23,SEA,1.0,14.0,615,0.023,82,31.4,10.0,2.5,5.9,1.1,0.3,.405,.376,.883,5.4,.100,2005,https://www.basketball-reference.com//players/r/ridnolu01.html,https://www.basketball-reference.com/req/202106291/images/players/ridnolu01.jpg
297,15,Gilbert Arenas,23,WAS,1.0,13.0,615,0.021,80,40.9,25.5,4.7,5.1,1.7,0.3,.431,.365,.814,11.5,.169,2005,https://www.basketball-reference.com//players/a/arenagi01.html,https://www.basketball-reference.com/req/202106291/images/players/arenagi01.jpg
298,16,Kirk Hinrich,24,CHI,1.0,12.0,615,0.020,77,36.4,15.7,3.9,6.4,1.6,0.3,.397,.355,.792,7.2,.124,2005,https://www.basketball-reference.com//players/h/hinriki01.html,https://www.basketball-reference.com/req/202106291/images/players/hinriki01.jpg
299,17,Kyle Korver,23,PHI,0.0,9.0,615,0.015,82,32.5,11.5,4.6,2.2,1.3,0.4,.418,.405,.854,6.6,.119,2005,https://www.basketball-reference.com//players/k/korveky01.html,https://www.basketball-reference.com/req/202106291/images/players/korveky01.jpg
300,18,Tyson Chandler,22,CHI,0.0,8.0,615,0.013,80,27.4,8.0,9.7,0.8,0.9,1.8,.494,.000,.673,8.3,.183,2005,https://www.basketball-reference.com//players/c/chandty01.html,https://www.basketball-reference.com/req/202106291/images/players/chandty01.jpg
301,19,Josh Howard,24,DAL,1.0,7.0,615,0.011,76,32.2,12.6,6.4,1.4,1.5,0.6,.475,.296,.733,6.4,.126,2005,https://www.basketball-reference.com//players/h/howarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/howarjo01.jpg
302,20T,Vince Carter,28,TOT,1.0,6.0,615,0.010,77,36.7,24.5,5.2,4.2,1.4,0.6,.452,.406,.798,9.4,.159,2005,https://www.basketball-reference.com//players/c/cartevi01.html,https://www.basketball-reference.com/req/202106291/images/players/cartevi01.jpg
303,20T,Joe Johnson,23,PHO,0.0,6.0,615,0.010,82,39.5,17.1,5.1,3.5,1.0,0.3,.461,.478,.750,7.6,.112,2005,https://www.basketball-reference.com//players/j/johnsjo02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsjo02.jpg
304,22T,Shawn Marion,26,PHO,1.0,5.0,615,0.008,81,38.8,19.4,11.3,1.9,2.0,1.5,.476,.334,.833,12.5,.191,2005,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
305,22T,Dirk Nowitzki,26,DAL,1.0,5.0,615,0.008,78,38.7,26.1,9.7,3.1,1.2,1.5,.459,.399,.869,15.6,.248,2005,https://www.basketball-reference.com//players/n/nowitdi01.html,https://www.basketball-reference.com/req/202106291/images/players/nowitdi01.jpg
306,22T,Shaquille O'Neal,32,MIA,1.0,5.0,615,0.008,73,34.1,22.9,10.4,2.7,0.5,2.3,.601,NO DATA,.461,11.0,.211,2005,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
307,22T,Eddy Curry,22,CHI,0.0,5.0,615,0.008,63,28.7,16.1,5.4,0.6,0.3,0.9,.538,NO DATA,.720,4.3,.115,2005,https://www.basketball-reference.com//players/c/curryed01.html,https://www.basketball-reference.com/req/202106291/images/players/curryed01.jpg
308,26T,Reggie Evans,24,SEA,0.0,3.0,615,0.005,79,23.8,4.9,9.3,0.7,0.7,0.2,.476,.000,.534,3.8,.096,2005,https://www.basketball-reference.com//players/e/evansre01.html,https://www.basketball-reference.com/req/202106291/images/players/evansre01.jpg
309,26T,Fred Jones,25,IND,0.0,3.0,615,0.005,77,29.5,10.6,3.1,2.5,0.8,0.4,.425,.380,.850,4.8,.102,2005,https://www.basketball-reference.com//players/j/jonesfr01.html,https://www.basketball-reference.com/req/202106291/images/players/jonesfr01.jpg
310,26T,Brevin Knight,29,CHA,0.0,3.0,615,0.005,66,29.5,10.1,2.6,9.0,2.0,0.1,.422,.150,.852,4.5,.110,2005,https://www.basketball-reference.com//players/k/knighbr01.html,https://www.basketball-reference.com/req/202106291/images/players/knighbr01.jpg
311,26T,Jason Richardson,24,GSW,0.0,3.0,615,0.005,72,37.8,21.7,5.9,3.9,1.5,0.4,.446,.338,.693,5.7,.100,2005,https://www.basketball-reference.com//players/r/richaja01.html,https://www.basketball-reference.com/req/202106291/images/players/richaja01.jpg
312,26T,Gerald Wallace,22,CHA,0.0,3.0,615,0.005,70,30.7,11.1,5.5,2.0,1.7,1.3,.449,.274,.661,2.4,.055,2005,https://www.basketball-reference.com//players/w/wallage01.html,https://www.basketball-reference.com/req/202106291/images/players/wallage01.jpg
313,31,Drew Gooden,23,CLE,0.0,2.0,615,0.003,82,30.8,14.4,9.2,1.6,0.9,0.9,.492,.179,.810,8.5,.163,2005,https://www.basketball-reference.com//players/g/goodedr01.html,https://www.basketball-reference.com/req/202106291/images/players/goodedr01.jpg
314,32T,Ricky Davis,25,BOS,0.0,1.0,615,0.002,82,32.9,16.0,3.0,3.0,1.1,0.3,.462,.339,.815,4.2,.074,2005,https://www.basketball-reference.com//players/d/davisri01.html,https://www.basketball-reference.com/req/202106291/images/players/davisri01.jpg
315,32T,Anthony Johnson,30,IND,0.0,1.0,615,0.002,63,27.7,8.4,2.8,4.8,0.9,0.2,.445,.380,.752,4.0,.110,2005,https://www.basketball-reference.com//players/j/johnsan02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsan02.jpg
316,32T,Rashard Lewis,25,SEA,0.0,1.0,615,0.002,71,38.0,20.5,5.5,1.3,1.1,0.9,.462,.400,.777,8.4,.150,2005,https://www.basketball-reference.com//players/l/lewisra02.html,https://www.basketball-reference.com/req/202106291/images/players/lewisra02.jpg
317,32T,Tony Parker,22,SAS,0.0,1.0,615,0.002,80,34.2,16.6,3.7,6.1,1.2,0.1,.482,.276,.650,8.1,.141,2005,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
318,32T,Mickaël Piétrus,22,GSW,0.0,1.0,615,0.002,67,20.0,9.5,2.8,1.2,0.7,0.3,.427,.344,.698,2.1,.075,2005,https://www.basketball-reference.com//players/p/pietrmi01.html,https://www.basketball-reference.com/req/202106291/images/players/pietrmi01.jpg
319,1,Boris Diaw,23,PHO,80.0,489.0,630,0.776,81,35.5,13.3,6.9,6.2,0.7,1.0,.526,.267,.731,8.9,.149,2006,https://www.basketball-reference.com//players/d/diawbo01.html,https://www.basketball-reference.com/req/202106291/images/players/diawbo01.jpg
320,2,David West,25,NOK,22.0,283.0,630,0.449,74,34.1,17.1,7.4,1.2,0.8,0.9,.512,.273,.843,7.4,.141,2006,https://www.basketball-reference.com//players/w/westda01.html,https://www.basketball-reference.com/req/202106291/images/players/westda01.jpg
321,3,Nenad Krstić,22,NJN,4.0,65.0,630,0.103,80,30.9,13.5,6.4,1.1,0.4,0.8,.507,.250,.698,5.4,.105,2006,https://www.basketball-reference.com//players/k/krstine01.html,https://www.basketball-reference.com/req/202106291/images/players/krstine01.jpg
322,4,Gerald Wallace,23,CHA,3.0,46.0,630,0.073,55,34.5,15.2,7.5,1.7,2.5,2.1,.538,.280,.614,6.4,.163,2006,https://www.basketball-reference.com//players/w/wallage01.html,https://www.basketball-reference.com/req/202106291/images/players/wallage01.jpg
323,5,Chris Bosh,21,TOR,3.0,43.0,630,0.068,70,39.3,22.5,9.2,2.6,0.7,1.1,.505,.000,.816,9.8,.170,2006,https://www.basketball-reference.com//players/b/boshch01.html,https://www.basketball-reference.com/req/202106291/images/players/boshch01.jpg
324,6T,Andrés Nocioni,26,CHI,4.0,29.0,630,0.046,82,27.3,13.0,6.1,1.4,0.5,0.6,.461,.391,.843,6.7,.144,2006,https://www.basketball-reference.com//players/n/nocioan01.html,https://www.basketball-reference.com/req/202106291/images/players/nocioan01.jpg
325,6T,Tony Parker,23,SAS,3.0,29.0,630,0.046,80,33.9,18.9,3.3,5.8,1.0,0.1,.548,.306,.707,9.6,.169,2006,https://www.basketball-reference.com//players/p/parketo01.html,https://www.basketball-reference.com/req/202106291/images/players/parketo01.jpg
326,8,Mike James,30,TOR,1.0,21.0,630,0.033,79,37.0,20.3,3.3,5.8,0.9,0.0,.469,.442,.837,7.6,.125,2006,https://www.basketball-reference.com//players/j/jamesmi01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesmi01.jpg
327,9,Carmelo Anthony,21,DEN,2.0,19.0,630,0.030,80,36.8,26.5,4.9,2.7,1.1,0.5,.481,.243,.808,9.4,.153,2006,https://www.basketball-reference.com//players/a/anthoca01.html,https://www.basketball-reference.com/req/202106291/images/players/anthoca01.jpg
328,10,Jameer Nelson,23,ORL,1.0,18.0,630,0.029,62,28.8,14.6,2.9,4.9,1.1,0.1,.483,.424,.779,4.9,.132,2006,https://www.basketball-reference.com//players/n/nelsoja01.html,https://www.basketball-reference.com/req/202106291/images/players/nelsoja01.jpg
329,11T,Yao Ming,25,HOU,2.0,14.0,630,0.022,57,34.2,22.3,10.2,1.5,0.5,1.6,.519,.000,.853,8.6,.211,2006,https://www.basketball-reference.com//players/m/mingya01.html,https://www.basketball-reference.com/req/202106291/images/players/mingya01.jpg
330,11T,Chris Kaman,23,LAC,0.0,14.0,630,0.022,78,32.8,11.9,9.6,1.0,0.6,1.4,.523,.000,.770,6.1,.114,2006,https://www.basketball-reference.com//players/k/kamanch01.html,https://www.basketball-reference.com/req/202106291/images/players/kamanch01.jpg
331,13,Elton Brand,26,LAC,0.0,10.0,630,0.016,79,39.2,24.7,10.0,2.6,1.0,2.5,.527,.333,.775,14.8,.229,2006,https://www.basketball-reference.com//players/b/brandel01.html,https://www.basketball-reference.com/req/202106291/images/players/brandel01.jpg
332,14T,DeSagana Diop,24,DAL,1.0,8.0,630,0.013,81,18.6,2.3,4.6,0.3,0.5,1.8,.487,.500,.542,4.1,.130,2006,https://www.basketball-reference.com//players/d/diopde01.html,https://www.basketball-reference.com/req/202106291/images/players/diopde01.jpg
333,14T,Smush Parker,24,LAL,0.0,8.0,630,0.013,82,33.8,11.5,3.3,3.7,1.7,0.2,.447,.366,.694,5.8,.100,2006,https://www.basketball-reference.com//players/p/parkesm01.html,https://www.basketball-reference.com/req/202106291/images/players/parkesm01.jpg
334,16T,Pau Gasol,25,MEM,0.0,6.0,630,0.010,80,39.2,20.4,8.9,4.6,0.6,1.9,.503,.250,.689,12.0,.184,2006,https://www.basketball-reference.com//players/g/gasolpa01.html,https://www.basketball-reference.com/req/202106291/images/players/gasolpa01.jpg
335,16T,Mehmet Okur,26,UTA,0.0,6.0,630,0.010,82,35.9,18.0,9.1,2.4,0.5,0.9,.460,.342,.780,9.3,.152,2006,https://www.basketball-reference.com//players/o/okurme01.html,https://www.basketball-reference.com/req/202106291/images/players/okurme01.jpg
336,18,Dwight Howard,20,ORL,0.0,5.0,630,0.008,82,36.8,15.8,12.5,1.5,0.8,1.4,.531,.000,.595,8.6,.137,2006,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
337,19T,Caron Butler,25,WAS,0.0,4.0,630,0.006,75,36.1,17.6,6.2,2.5,1.7,0.2,.455,.342,.870,6.3,.112,2006,https://www.basketball-reference.com//players/b/butleca01.html,https://www.basketball-reference.com/req/202106291/images/players/butleca01.jpg
338,19T,LeBron James,21,CLE,0.0,4.0,630,0.006,79,42.5,31.4,7.0,6.6,1.6,0.8,.480,.335,.738,16.3,.232,2006,https://www.basketball-reference.com//players/j/jamesle01.html,https://www.basketball-reference.com/req/202106291/images/players/jamesle01.jpg
339,21T,Kevin Martin,22,SAC,0.0,2.0,630,0.003,72,26.6,10.8,3.6,1.3,0.8,0.1,.480,.369,.847,5.5,.137,2006,https://www.basketball-reference.com//players/m/martike02.html,https://www.basketball-reference.com/req/202106291/images/players/martike02.jpg
340,21T,Zaza Pachulia,21,ATL,0.0,2.0,630,0.003,78,31.4,11.7,7.9,1.7,1.1,0.5,.451,.000,.735,3.9,.077,2006,https://www.basketball-reference.com//players/p/pachuza01.html,https://www.basketball-reference.com/req/202106291/images/players/pachuza01.jpg
341,23T,Raja Bell,29,PHO,0.0,1.0,630,0.002,79,37.5,14.7,3.2,2.6,1.0,0.3,.457,.442,.788,6.8,.110,2006,https://www.basketball-reference.com//players/b/bellra01.html,https://www.basketball-reference.com/req/202106291/images/players/bellra01.jpg
342,23T,Kobe Bryant,27,LAL,0.0,1.0,630,0.002,80,41.0,35.4,5.3,4.5,1.8,0.4,.450,.347,.850,15.3,.224,2006,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
343,23T,Luol Deng,20,CHI,0.0,1.0,630,0.002,78,33.4,14.3,6.6,1.9,0.9,0.6,.463,.269,.750,6.5,.120,2006,https://www.basketball-reference.com//players/d/denglu01.html,https://www.basketball-reference.com/req/202106291/images/players/denglu01.jpg
344,23T,Matt Harpring,29,UTA,0.0,1.0,630,0.002,71,27.4,12.5,5.2,1.4,0.8,0.2,.475,.359,.725,4.7,.115,2006,https://www.basketball-reference.com//players/h/harprma01.html,https://www.basketball-reference.com/req/202106291/images/players/harprma01.jpg
345,23T,Paul Pierce,28,BOS,0.0,1.0,630,0.002,79,39.0,26.8,6.7,4.7,1.4,0.4,.471,.354,.772,11.5,.178,2006,https://www.basketball-reference.com//players/p/piercpa01.html,https://www.basketball-reference.com/req/202106291/images/players/piercpa01.jpg
346,23T,Bobby Simmons,25,MIL,0.0,1.0,630,0.002,75,33.8,13.4,4.4,2.3,1.1,0.3,.453,.420,.825,5.3,.101,2006,https://www.basketball-reference.com//players/s/simmobo01.html,https://www.basketball-reference.com/req/202106291/images/players/simmobo01.jpg
347,23T,Josh Smith,20,ATL,0.0,1.0,630,0.002,80,32.0,11.3,6.6,2.4,0.8,2.6,.425,.309,.719,3.6,.067,2006,https://www.basketball-reference.com//players/s/smithjo03.html,https://www.basketball-reference.com/req/202106291/images/players/smithjo03.jpg
348,23T,Chris Wilcox,23,TOT,0.0,1.0,630,0.002,77,19.9,8.1,5.3,0.7,0.4,0.4,.571,.000,.732,4.4,.138,2006,https://www.basketball-reference.com//players/w/wilcoch01.html,https://www.basketball-reference.com/req/202106291/images/players/wilcoch01.jpg
349,23T,Mo Williams,23,MIL,0.0,1.0,630,0.002,58,26.4,12.1,2.5,4.0,0.9,0.1,.424,.382,.850,2.5,.079,2006,https://www.basketball-reference.com//players/w/willima01.html,https://www.basketball-reference.com/req/202106291/images/players/willima01.jpg
350,1,Monta Ellis,21,GSW,47.0,352.0,645,0.546,77,34.3,16.5,3.2,4.1,1.7,0.3,.475,.273,.763,4.0,.072,2007,https://www.basketball-reference.com//players/e/ellismo01.html,https://www.basketball-reference.com/req/202106291/images/players/ellismo01.jpg
351,2,Kevin Martin,23,SAC,44.0,349.0,645,0.541,80,35.2,20.2,4.3,2.2,1.2,0.1,.473,.381,.844,10.2,.173,2007,https://www.basketball-reference.com//players/m/martike02.html,https://www.basketball-reference.com/req/202106291/images/players/martike02.jpg
352,3,Deron Williams,22,UTA,13.0,101.0,645,0.157,80,36.9,16.2,3.3,9.3,1.0,0.2,.456,.322,.767,7.2,.117,2007,https://www.basketball-reference.com//players/w/willide01.html,https://www.basketball-reference.com/req/202106291/images/players/willide01.jpg
353,4,Tyson Chandler,24,NOK,6.0,72.0,645,0.112,73,34.6,9.5,12.4,0.9,0.5,1.8,.624,.000,.527,7.9,.150,2007,https://www.basketball-reference.com//players/c/chandty01.html,https://www.basketball-reference.com/req/202106291/images/players/chandty01.jpg
354,5,Andris Biedriņš,20,GSW,8.0,64.0,645,0.099,82,29.0,9.5,9.3,1.1,0.8,1.7,.599,NO DATA,.521,6.7,.136,2007,https://www.basketball-reference.com//players/b/biedran01.html,https://www.basketball-reference.com/req/202106291/images/players/biedran01.jpg
355,6,Al Jefferson,22,BOS,2.0,62.0,645,0.096,69,33.6,16.0,11.0,1.3,0.7,1.5,.514,.000,.681,6.6,.137,2007,https://www.basketball-reference.com//players/j/jeffeal01.html,https://www.basketball-reference.com/req/202106291/images/players/jeffeal01.jpg
356,7,Luol Deng,21,CHI,2.0,44.0,645,0.068,82,37.5,18.8,7.1,2.5,1.2,0.6,.517,.143,.777,11.3,.176,2007,https://www.basketball-reference.com//players/d/denglu01.html,https://www.basketball-reference.com/req/202106291/images/players/denglu01.jpg
357,8,Leandro Barbosa,24,PHO,3.0,24.0,645,0.037,80,32.7,18.1,2.7,4.0,1.2,0.2,.476,.434,.845,8.2,.151,2007,https://www.basketball-reference.com//players/b/barbole01.html,https://www.basketball-reference.com/req/202106291/images/players/barbole01.jpg
358,9,Andre Iguodala,23,PHI,1.0,14.0,645,0.022,76,40.3,18.2,5.7,5.7,2.0,0.4,.447,.310,.820,7.7,.120,2007,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
359,10,David Lee,23,NYK,0.0,12.0,645,0.019,58,29.8,10.7,10.4,1.8,0.8,0.4,.600,NO DATA,.815,6.9,.191,2007,https://www.basketball-reference.com//players/l/leeda02.html,https://www.basketball-reference.com/req/202106291/images/players/leeda02.jpg
360,11,Jason Kapono,25,MIA,0.0,10.0,645,0.016,67,26.4,10.9,2.7,1.2,0.6,0.0,.494,.514,.892,4.2,.114,2007,https://www.basketball-reference.com//players/k/kaponja01.html,https://www.basketball-reference.com/req/202106291/images/players/kaponja01.jpg
361,12T,Josh Howard,26,DAL,1.0,9.0,645,0.014,70,35.1,18.9,6.8,1.8,1.2,0.8,.459,.385,.827,8.8,.173,2007,https://www.basketball-reference.com//players/h/howarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/howarjo01.jpg
362,12T,Mikki Moore,31,NJN,0.0,9.0,645,0.014,79,26.4,9.8,5.1,0.9,0.6,0.8,.609,.000,.681,5.7,.131,2007,https://www.basketball-reference.com//players/m/mooremi01.html,https://www.basketball-reference.com/req/202106291/images/players/mooremi01.jpg
363,14,Carlos Boozer,25,UTA,1.0,8.0,645,0.012,74,34.6,20.9,11.7,3.0,0.9,0.3,.561,NO DATA,.685,9.9,.185,2007,https://www.basketball-reference.com//players/b/boozeca01.html,https://www.basketball-reference.com/req/202106291/images/players/boozeca01.jpg
364,15,José Calderón,25,TOR,0.0,6.0,645,0.009,77,21.0,8.7,1.7,5.0,0.8,0.1,.521,.333,.818,5.4,.162,2007,https://www.basketball-reference.com//players/c/caldejo01.html,https://www.basketball-reference.com/req/202106291/images/players/caldejo01.jpg
365,16,Amar'e Stoudemire,24,PHO,1.0,5.0,645,0.008,82,32.8,20.4,9.6,1.0,1.0,1.3,.575,.000,.781,11.2,.201,2007,https://www.basketball-reference.com//players/s/stoudam01.html,https://www.basketball-reference.com/req/202106291/images/players/stoudam01.jpg
366,17T,Matt Carroll,26,CHA,0.0,3.0,645,0.005,72,26.1,12.1,2.9,1.3,0.7,0.1,.433,.416,.904,4.6,.117,2007,https://www.basketball-reference.com//players/c/carroma01.html,https://www.basketball-reference.com/req/202106291/images/players/carroma01.jpg
367,17T,Eddy Curry,24,NYK,0.0,3.0,645,0.005,81,35.2,19.5,7.0,0.8,0.4,0.5,.576,1.000,.615,4.7,.079,2007,https://www.basketball-reference.com//players/c/curryed01.html,https://www.basketball-reference.com/req/202106291/images/players/curryed01.jpg
