,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
204,3T,Kobe Bryant,23,LAL,1.0,1.0,120,0.008,80,38.3,25.2,5.5,5.5,1.5,0.4,.469,.250,.829,12.7,.199,2002,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
205,3T,Dikembe Mutombo,35,PHI,1.0,1.0,120,0.008,80,36.3,11.5,10.8,1.0,0.4,2.4,.501,NO DATA,.764,9.6,.158,2002,https://www.basketball-reference.com//players/m/mutomdi01.html,https://www.basketball-reference.com/req/202106291/images/players/mutomdi01.jpg
206,1,Ben Wallace,28,DET,100.0,531.0,585,0.908,73,39.4,6.9,15.4,1.6,1.4,3.2,.481,.167,.450,10.6,.176,2003,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
207,2,Metta World Peace,23,IND,2.0,122.0,585,0.209,69,33.6,15.5,5.2,2.9,2.3,0.7,.428,.336,.736,7.2,.150,2003,https://www.basketball-reference.com//players/a/artesro01.html,https://www.basketball-reference.com/req/202106291/images/players/artesro01.jpg
208,3,Kevin Garnett,26,MIN,8.0,121.0,585,0.207,82,40.5,23.0,13.4,6.0,1.4,1.6,.502,.282,.751,15.6,.225,2003,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
209,4,Tim Duncan,26,SAS,2.0,90.0,585,0.154,81,39.3,23.3,12.9,3.9,0.7,2.9,.513,.273,.710,16.5,.248,2003,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
210,5,Doug Christie,32,SAC,5.0,85.0,585,0.145,80,33.9,9.4,4.3,4.7,2.3,0.5,.479,.395,.810,8.9,.157,2003,https://www.basketball-reference.com//players/c/chrisdo01.html,https://www.basketball-reference.com/req/202106291/images/players/chrisdo01.jpg
211,6,Allen Iverson,27,PHI,0.0,29.0,585,0.050,82,42.5,27.6,4.2,5.5,2.7,0.2,.414,.277,.774,9.2,.127,2003,https://www.basketball-reference.com//players/i/iversal01.html,https://www.basketball-reference.com/req/202106291/images/players/iversal01.jpg
212,7,Bruce Bowen,31,SAS,0.0,20.0,585,0.034,82,31.3,7.1,2.9,1.4,0.8,0.5,.466,.441,.404,5.1,.096,2003,https://www.basketball-reference.com//players/b/bowenbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bowenbr01.jpg
213,8,Kobe Bryant,24,LAL,0.0,16.0,585,0.027,82,41.5,30.0,6.9,5.9,2.2,0.8,.451,.383,.843,14.9,.210,2003,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
214,9,Theo Ratliff,29,ATL,0.0,15.0,585,0.026,81,31.1,8.7,7.5,0.9,0.7,3.2,.464,NO DATA,.720,4.0,.077,2003,https://www.basketball-reference.com//players/r/ratlith01.html,https://www.basketball-reference.com/req/202106291/images/players/ratlith01.jpg
215,10,Eric Snow,29,PHI,0.0,6.0,585,0.010,82,37.9,12.9,3.7,6.6,1.6,0.1,.452,.219,.858,8.4,.130,2003,https://www.basketball-reference.com//players/s/snower01.html,https://www.basketball-reference.com/req/202106291/images/players/snower01.jpg
216,11,Gary Payton,34,TOT,0.0,5.0,585,0.009,80,40.1,20.4,4.2,8.3,1.7,0.3,.454,.297,.710,9.1,.136,2003,https://www.basketball-reference.com//players/p/paytoga01.html,https://www.basketball-reference.com/req/202106291/images/players/paytoga01.jpg
217,12,Kenyon Martin,25,NJN,0.0,4.0,585,0.007,77,34.1,16.7,8.3,2.4,1.3,0.9,.470,.209,.653,7.1,.129,2003,https://www.basketball-reference.com//players/m/martike01.html,https://www.basketball-reference.com/req/202106291/images/players/martike01.jpg
218,13T,Adonal Foyle,27,GSW,0.0,3.0,585,0.005,82,21.8,5.4,6.0,0.5,0.5,2.5,.536,.000,.673,4.0,.106,2003,https://www.basketball-reference.com//players/f/foylead01.html,https://www.basketball-reference.com/req/202106291/images/players/foylead01.jpg
219,13T,Shawn Marion,24,PHO,0.0,3.0,585,0.005,81,41.6,21.2,9.5,2.4,2.3,1.2,.452,.387,.851,13.0,.186,2003,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
220,13T,Shaquille O'Neal,30,LAL,0.0,3.0,585,0.005,67,37.8,27.5,11.1,3.1,0.6,2.4,.574,NO DATA,.622,13.2,.250,2003,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
221,1,Metta World Peace,24,IND,80.0,476.0,605,0.787,73,37.2,18.3,5.3,3.7,2.1,0.7,.421,.310,.733,8.0,.141,2004,https://www.basketball-reference.com//players/a/artesro01.html,https://www.basketball-reference.com/req/202106291/images/players/artesro01.jpg
222,2,Ben Wallace,29,DET,26.0,325.0,605,0.537,81,37.7,9.5,12.4,1.7,1.8,3.0,.421,.125,.490,10.2,.160,2004,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
223,3,Theo Ratliff,30,TOT,8.0,90.0,605,0.149,85,31.3,7.9,7.2,0.8,0.6,3.6,.485,NO DATA,.645,5.2,.094,2004,https://www.basketball-reference.com//players/r/ratlith01.html,https://www.basketball-reference.com/req/202106291/images/players/ratlith01.jpg
224,4,Bruce Bowen,32,SAS,4.0,76.0,605,0.126,82,32.0,6.9,3.1,1.4,1.0,0.4,.420,.363,.579,5.4,.098,2004,https://www.basketball-reference.com//players/b/bowenbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bowenbr01.jpg
225,5,Andrei Kirilenko,22,UTA,2.0,67.0,605,0.111,78,37.1,16.5,8.1,3.1,1.9,2.8,.443,.338,.790,11.6,.192,2004,https://www.basketball-reference.com//players/k/kirilan01.html,https://www.basketball-reference.com/req/202106291/images/players/kirilan01.jpg
226,6,Kevin Garnett,27,MIN,0.0,36.0,605,0.060,82,39.4,24.2,13.9,5.0,1.5,2.2,.499,.256,.791,18.3,.272,2004,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
227,7,Tim Duncan,27,SAS,0.0,8.0,605,0.013,69,36.6,22.3,12.4,3.1,0.9,2.7,.501,.167,.599,13.1,.249,2004,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
228,8,Clifford Robinson,37,GSW,1.0,5.0,605,0.008,82,34.7,11.8,3.9,3.3,0.8,0.9,.387,.357,.711,2.0,.033,2004,https://www.basketball-reference.com//players/r/robincl02.html,https://www.basketball-reference.com/req/202106291/images/players/robincl02.jpg
229,9,Kenyon Martin,26,NJN,0.0,2.0,605,0.003,65,34.6,16.7,9.5,2.5,1.5,1.3,.488,.280,.684,6.7,.142,2004,https://www.basketball-reference.com//players/m/martike01.html,https://www.basketball-reference.com/req/202106291/images/players/martike01.jpg
230,10T,Kobe Bryant,25,LAL,0.0,1.0,605,0.002,65,37.6,24.0,5.5,5.1,1.7,0.4,.438,.327,.852,10.7,.210,2004,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
231,10T,Shaquille O'Neal,31,LAL,0.0,1.0,605,0.002,67,36.8,21.5,11.5,2.9,0.5,2.5,.584,NO DATA,.490,9.9,.192,2004,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
232,10T,James Posey,27,MEM,0.0,1.0,605,0.002,82,29.9,13.7,4.9,1.5,1.7,0.5,.478,.386,.830,10.0,.195,2004,https://www.basketball-reference.com//players/p/poseyja01.html,https://www.basketball-reference.com/req/202106291/images/players/poseyja01.jpg
233,10T,Earl Watson,24,MEM,0.0,1.0,605,0.002,81,20.6,5.7,2.2,5.0,1.1,0.2,.371,.245,.652,1.8,.052,2004,https://www.basketball-reference.com//players/w/watsoea01.html,https://www.basketball-reference.com/req/202106291/images/players/watsoea01.jpg
234,1,Ben Wallace,30,DET,45.0,339.0,625,0.542,74,36.1,9.7,12.2,1.7,1.4,2.4,.453,.111,.428,8.5,.153,2005,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
235,2,Bruce Bowen,33,SAS,33.0,247.0,625,0.395,82,32.0,8.2,3.5,1.5,0.7,0.5,.420,.403,.634,6.1,.111,2005,https://www.basketball-reference.com//players/b/bowenbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bowenbr01.jpg
236,3,Marcus Camby,30,DEN,19.0,168.0,625,0.269,66,30.5,10.3,10.0,2.3,0.9,3.0,.465,.000,.723,5.8,.138,2005,https://www.basketball-reference.com//players/c/cambyma01.html,https://www.basketball-reference.com/req/202106291/images/players/cambyma01.jpg
237,4,Tim Duncan,28,SAS,6.0,81.0,625,0.130,66,33.4,20.3,11.1,2.7,0.7,2.6,.496,.333,.670,11.2,.245,2005,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
238,5,Shawn Marion,26,PHO,5.0,57.0,625,0.091,81,38.8,19.4,11.3,1.9,2.0,1.5,.476,.334,.833,12.5,.191,2005,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
239,6,Larry Hughes,26,WAS,3.0,53.0,625,0.085,61,38.7,22.0,6.3,4.7,2.9,0.3,.430,.282,.777,7.7,.157,2005,https://www.basketball-reference.com//players/h/hughela01.html,https://www.basketball-reference.com/req/202106291/images/players/hughela01.jpg
240,7,Tayshaun Prince,24,DET,6.0,46.0,625,0.074,82,37.1,14.7,5.3,3.0,0.7,0.9,.487,.341,.807,9.4,.149,2005,https://www.basketball-reference.com//players/p/princta01.html,https://www.basketball-reference.com/req/202106291/images/players/princta01.jpg
241,8,Shaquille O'Neal,32,MIA,3.0,32.0,625,0.051,73,34.1,22.9,10.4,2.7,0.5,2.3,.601,NO DATA,.461,11.0,.211,2005,https://www.basketball-reference.com//players/o/onealsh01.html,https://www.basketball-reference.com/req/202106291/images/players/onealsh01.jpg
242,9,Kevin Garnett,28,MIN,4.0,30.0,625,0.048,82,38.1,22.2,13.5,5.7,1.5,1.4,.502,.240,.811,16.1,.248,2005,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
243,10,Andrei Kirilenko,23,UTA,1.0,25.0,625,0.040,41,32.9,15.6,6.2,3.2,1.6,3.3,.493,.299,.784,5.5,.197,2005,https://www.basketball-reference.com//players/k/kirilan01.html,https://www.basketball-reference.com/req/202106291/images/players/kirilan01.jpg
244,11,Allen Iverson,29,PHI,0.0,10.0,625,0.016,75,42.3,30.7,4.0,7.9,2.4,0.1,.424,.308,.835,9.0,.136,2005,https://www.basketball-reference.com//players/i/iversal01.html,https://www.basketball-reference.com/req/202106291/images/players/iversal01.jpg
245,12T,Kirk Hinrich,24,CHI,0.0,6.0,625,0.010,77,36.4,15.7,3.9,6.4,1.6,0.3,.397,.355,.792,7.2,.124,2005,https://www.basketball-reference.com//players/h/hinriki01.html,https://www.basketball-reference.com/req/202106291/images/players/hinriki01.jpg
246,12T,Joel Przybilla,25,POR,0.0,6.0,625,0.010,76,24.4,6.4,7.7,1.0,0.3,2.1,.598,NO DATA,.517,4.7,.121,2005,https://www.basketball-reference.com//players/p/przybjo01.html,https://www.basketball-reference.com/req/202106291/images/players/przybjo01.jpg
247,14T,Trenton Hassell,25,MIN,0.0,4.0,625,0.006,82,25.2,6.6,2.7,1.6,0.4,0.4,.474,.091,.789,2.7,.063,2005,https://www.basketball-reference.com//players/h/hassetr01.html,https://www.basketball-reference.com/req/202106291/images/players/hassetr01.jpg
248,14T,Andre Iguodala,21,PHI,0.0,4.0,625,0.006,82,32.8,9.0,5.7,3.0,1.7,0.6,.493,.331,.743,6.6,.118,2005,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
249,16T,Rasheed Wallace,30,DET,0.0,3.0,625,0.005,79,34.0,14.5,8.2,1.8,0.8,1.5,.440,.318,.697,7.1,.127,2005,https://www.basketball-reference.com//players/w/wallara01.html,https://www.basketball-reference.com/req/202106291/images/players/wallara01.jpg
250,16T,David Wesley,34,TOT,0.0,3.0,625,0.005,80,34.7,11.9,2.9,3.3,1.2,0.1,.398,.375,.857,5.2,.089,2005,https://www.basketball-reference.com//players/w/wesleda01.html,https://www.basketball-reference.com/req/202106291/images/players/wesleda01.jpg
251,18T,Tyson Chandler,22,CHI,0.0,2.0,625,0.003,80,27.4,8.0,9.7,0.8,0.9,1.8,.494,.000,.673,8.3,.183,2005,https://www.basketball-reference.com//players/c/chandty01.html,https://www.basketball-reference.com/req/202106291/images/players/chandty01.jpg
252,18T,Manu Ginóbili,27,SAS,0.0,2.0,625,0.003,74,29.6,16.0,4.4,3.9,1.6,0.4,.471,.376,.803,11.0,.240,2005,https://www.basketball-reference.com//players/g/ginobma01.html,https://www.basketball-reference.com/req/202106291/images/players/ginobma01.jpg
253,18T,Josh Howard,24,DAL,0.0,2.0,625,0.003,76,32.2,12.6,6.4,1.4,1.5,0.6,.475,.296,.733,6.4,.126,2005,https://www.basketball-reference.com//players/h/howarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/howarjo01.jpg
254,21T,Shane Battier,26,MEM,0.0,1.0,625,0.002,80,31.5,9.9,5.2,1.6,1.1,1.0,.442,.395,.789,7.8,.149,2005,https://www.basketball-reference.com//players/b/battish01.html,https://www.basketball-reference.com/req/202106291/images/players/battish01.jpg
255,21T,Dwight Howard,19,ORL,0.0,1.0,625,0.002,82,32.6,12.0,10.0,0.9,0.9,1.7,.520,.000,.671,7.3,.131,2005,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
256,21T,Andrés Nocioni,25,CHI,0.0,1.0,625,0.002,81,23.4,8.4,4.8,1.5,0.5,0.4,.401,.258,.766,2.5,.062,2005,https://www.basketball-reference.com//players/n/nocioan01.html,https://www.basketball-reference.com/req/202106291/images/players/nocioan01.jpg
257,21T,Emeka Okafor,22,CHA,0.0,1.0,625,0.002,73,35.6,15.1,10.9,0.9,0.8,1.7,.447,.000,.609,4.0,.074,2005,https://www.basketball-reference.com//players/o/okafoem01.html,https://www.basketball-reference.com/req/202106291/images/players/okafoem01.jpg
258,21T,Dwyane Wade,23,MIA,0.0,1.0,625,0.002,77,38.6,24.1,5.2,6.8,1.6,1.1,.478,.289,.762,11.0,.177,2005,https://www.basketball-reference.com//players/w/wadedw01.html,https://www.basketball-reference.com/req/202106291/images/players/wadedw01.jpg
259,1,Ben Wallace,31,DET,58.0,420.0,620,0.677,82,35.2,7.3,11.3,1.9,1.8,2.2,.510,.000,.416,10.1,.168,2006,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
260,2,Bruce Bowen,34,SAS,38.0,308.0,620,0.497,82,33.6,7.5,3.9,1.5,1.0,0.4,.433,.424,.607,6.2,.108,2006,https://www.basketball-reference.com//players/b/bowenbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bowenbr01.jpg
261,3,Andrei Kirilenko,24,UTA,12.0,121.0,620,0.195,69,37.7,15.3,8.0,4.3,1.5,3.2,.460,.308,.699,7.9,.145,2006,https://www.basketball-reference.com//players/k/kirilan01.html,https://www.basketball-reference.com/req/202106291/images/players/kirilan01.jpg
262,4,Metta World Peace,26,TOT,6.0,65.0,620,0.105,56,39.4,17.6,5.1,3.6,2.2,0.7,.404,.308,.675,3.7,.081,2006,https://www.basketball-reference.com//players/a/artesro01.html,https://www.basketball-reference.com/req/202106291/images/players/artesro01.jpg
263,5,Marcus Camby,31,DEN,3.0,55.0,620,0.089,56,33.2,12.8,11.9,2.1,1.4,3.3,.465,.091,.712,5.5,.141,2006,https://www.basketball-reference.com//players/c/cambyma01.html,https://www.basketball-reference.com/req/202106291/images/players/cambyma01.jpg
264,6,Tim Duncan,29,SAS,3.0,42.0,620,0.068,80,34.8,18.6,11.0,3.2,0.9,2.0,.484,.400,.629,10.8,.187,2006,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
265,7,Shawn Marion,27,PHO,0.0,33.0,620,0.053,81,40.3,21.8,11.8,1.8,2.0,1.7,.525,.331,.809,14.6,.214,2006,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
266,8,Alonzo Mourning,35,MIA,4.0,29.0,620,0.047,65,20.0,7.8,5.5,0.2,0.2,2.7,.597,.000,.594,4.8,.176,2006,https://www.basketball-reference.com//players/m/mournal01.html,https://www.basketball-reference.com/req/202106291/images/players/mournal01.jpg
267,9,Gerald Wallace,23,CHA,0.0,27.0,620,0.044,55,34.5,15.2,7.5,1.7,2.5,2.1,.538,.280,.614,6.4,.163,2006,https://www.basketball-reference.com//players/w/wallage01.html,https://www.basketball-reference.com/req/202106291/images/players/wallage01.jpg
268,10T,Shane Battier,27,MEM,0.0,3.0,620,0.005,81,35.0,10.1,5.3,1.7,1.1,1.4,.488,.394,.707,9.1,.153,2006,https://www.basketball-reference.com//players/b/battish01.html,https://www.basketball-reference.com/req/202106291/images/players/battish01.jpg
269,10T,Elton Brand,26,LAC,0.0,3.0,620,0.005,79,39.2,24.7,10.0,2.6,1.0,2.5,.527,.333,.775,14.8,.229,2006,https://www.basketball-reference.com//players/b/brandel01.html,https://www.basketball-reference.com/req/202106291/images/players/brandel01.jpg
270,12,Andre Iguodala,22,PHI,0.0,2.0,620,0.003,82,37.6,12.3,5.9,3.1,1.6,0.3,.500,.354,.754,7.5,.116,2006,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
271,13T,Raja Bell,29,PHO,0.0,1.0,620,0.002,79,37.5,14.7,3.2,2.6,1.0,0.3,.457,.442,.788,6.8,.110,2006,https://www.basketball-reference.com//players/b/bellra01.html,https://www.basketball-reference.com/req/202106291/images/players/bellra01.jpg
272,13T,P.J. Brown,36,NOK,0.0,1.0,620,0.002,75,31.7,9.0,7.3,1.2,0.6,0.7,.461,NO DATA,.827,4.4,.088,2006,https://www.basketball-reference.com//players/b/brownpj01.html,https://www.basketball-reference.com/req/202106291/images/players/brownpj01.jpg
273,13T,Kevin Garnett,29,MIN,0.0,1.0,620,0.002,76,38.9,21.8,12.7,4.1,1.4,1.4,.526,.267,.810,14.9,.242,2006,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
274,13T,Eddie Jones,34,MEM,0.0,1.0,620,0.002,75,32.5,11.8,3.7,2.4,1.7,0.4,.404,.356,.781,7.2,.141,2006,https://www.basketball-reference.com//players/j/jonesed02.html,https://www.basketball-reference.com/req/202106291/images/players/jonesed02.jpg
275,13T,Andrés Nocioni,26,CHI,0.0,1.0,620,0.002,82,27.3,13.0,6.1,1.4,0.5,0.6,.461,.391,.843,6.7,.144,2006,https://www.basketball-reference.com//players/n/nocioan01.html,https://www.basketball-reference.com/req/202106291/images/players/nocioan01.jpg
276,13T,James Posey,29,MIA,0.0,1.0,620,0.002,67,28.6,7.2,4.8,1.3,0.8,0.3,.403,.403,.787,4.2,.104,2006,https://www.basketball-reference.com//players/p/poseyja01.html,https://www.basketball-reference.com/req/202106291/images/players/poseyja01.jpg
277,13T,Tayshaun Prince,25,DET,0.0,1.0,620,0.002,82,35.3,14.1,4.2,2.3,0.8,0.5,.455,.350,.765,7.0,.115,2006,https://www.basketball-reference.com//players/p/princta01.html,https://www.basketball-reference.com/req/202106291/images/players/princta01.jpg
278,13T,Rasheed Wallace,31,DET,0.0,1.0,620,0.002,80,34.8,15.1,6.8,2.3,1.0,1.6,.430,.357,.743,8.9,.154,2006,https://www.basketball-reference.com//players/w/wallara01.html,https://www.basketball-reference.com/req/202106291/images/players/wallara01.jpg
279,1,Marcus Camby,32,DEN,70.0,431.0,650,0.663,70,33.8,11.2,11.7,3.2,1.2,3.3,.473,.000,.729,7.6,.155,2007,https://www.basketball-reference.com//players/c/cambyma01.html,https://www.basketball-reference.com/req/202106291/images/players/cambyma01.jpg
280,2,Bruce Bowen,35,SAS,22.0,206.0,650,0.317,82,30.0,6.2,2.7,1.4,0.8,0.3,.405,.384,.589,4.1,.079,2007,https://www.basketball-reference.com//players/b/bowenbr01.html,https://www.basketball-reference.com/req/202106291/images/players/bowenbr01.jpg
281,3,Tim Duncan,30,SAS,15.0,158.0,650,0.243,80,34.1,20.0,10.6,3.4,0.8,2.4,.546,.111,.637,13.0,.230,2007,https://www.basketball-reference.com//players/d/duncati01.html,https://www.basketball-reference.com/req/202106291/images/players/duncati01.jpg
282,4,Shawn Marion,28,PHO,7.0,93.0,650,0.143,80,37.6,17.5,9.8,1.7,2.0,1.5,.524,.317,.810,12.0,.191,2007,https://www.basketball-reference.com//players/m/mariosh01.html,https://www.basketball-reference.com/req/202106291/images/players/mariosh01.jpg
283,5,Shane Battier,28,HOU,7.0,86.0,650,0.132,82,36.4,10.1,4.1,2.1,1.0,0.7,.446,.421,.779,9.0,.144,2007,https://www.basketball-reference.com//players/b/battish01.html,https://www.basketball-reference.com/req/202106291/images/players/battish01.jpg
284,6,Ben Wallace,32,CHI,1.0,42.0,650,0.065,77,35.0,6.4,10.7,2.4,1.4,2.0,.453,.200,.408,8.2,.146,2007,https://www.basketball-reference.com//players/w/wallabe01.html,https://www.basketball-reference.com/req/202106291/images/players/wallabe01.jpg
285,7,Gerald Wallace,24,CHA,3.0,27.0,650,0.042,72,36.7,18.1,7.2,2.6,2.0,1.0,.502,.325,.691,7.7,.141,2007,https://www.basketball-reference.com//players/w/wallage01.html,https://www.basketball-reference.com/req/202106291/images/players/wallage01.jpg
286,8,Metta World Peace,27,SAC,1.0,20.0,650,0.031,70,37.7,18.8,6.5,3.4,2.1,0.6,.440,.358,.740,6.7,.122,2007,https://www.basketball-reference.com//players/a/artesro01.html,https://www.basketball-reference.com/req/202106291/images/players/artesro01.jpg
287,9,Tyson Chandler,24,NOK,0.0,15.0,650,0.023,73,34.6,9.5,12.4,0.9,0.5,1.8,.624,.000,.527,7.9,.150,2007,https://www.basketball-reference.com//players/c/chandty01.html,https://www.basketball-reference.com/req/202106291/images/players/chandty01.jpg
288,10,Jermaine O'Neal,28,IND,1.0,11.0,650,0.017,69,35.6,19.4,9.6,2.4,0.7,2.6,.436,.000,.767,4.7,.091,2007,https://www.basketball-reference.com//players/o/onealje01.html,https://www.basketball-reference.com/req/202106291/images/players/onealje01.jpg
289,11T,Emeka Okafor,24,CHA,0.0,10.0,650,0.015,67,34.8,14.4,11.3,1.2,0.9,2.6,.532,NO DATA,.593,7.1,.147,2007,https://www.basketball-reference.com//players/o/okafoem01.html,https://www.basketball-reference.com/req/202106291/images/players/okafoem01.jpg
290,11T,Tayshaun Prince,26,DET,0.0,10.0,650,0.015,82,36.6,14.3,5.2,2.8,0.6,0.7,.460,.386,.768,8.0,.128,2007,https://www.basketball-reference.com//players/p/princta01.html,https://www.basketball-reference.com/req/202106291/images/players/princta01.jpg
291,13T,Kevin Garnett,30,MIN,0.0,7.0,650,0.011,76,39.4,22.4,12.8,4.1,1.2,1.7,.476,.214,.835,10.7,.171,2007,https://www.basketball-reference.com//players/g/garneke01.html,https://www.basketball-reference.com/req/202106291/images/players/garneke01.jpg
292,13T,Kirk Hinrich,26,CHI,0.0,7.0,650,0.011,80,35.5,16.6,3.4,6.3,1.3,0.3,.448,.415,.835,10.1,.171,2007,https://www.basketball-reference.com//players/h/hinriki01.html,https://www.basketball-reference.com/req/202106291/images/players/hinriki01.jpg
293,13T,Andrei Kirilenko,25,UTA,0.0,7.0,650,0.011,70,29.3,8.3,4.7,2.9,1.1,2.1,.471,.213,.728,4.4,.104,2007,https://www.basketball-reference.com//players/k/kirilan01.html,https://www.basketball-reference.com/req/202106291/images/players/kirilan01.jpg
294,16T,Dwight Howard,21,ORL,1.0,6.0,650,0.009,82,36.9,17.6,12.3,1.9,0.9,1.9,.603,.500,.586,9.7,.154,2007,https://www.basketball-reference.com//players/h/howardw01.html,https://www.basketball-reference.com/req/202106291/images/players/howardw01.jpg
295,16T,Quinton Ross,25,LAC,1.0,6.0,650,0.009,81,21.0,5.2,2.3,1.1,0.9,0.4,.467,.200,.782,3.2,.090,2007,https://www.basketball-reference.com//players/r/rossqu01.html,https://www.basketball-reference.com/req/202106291/images/players/rossqu01.jpg
296,18T,Udonis Haslem,26,MIA,1.0,5.0,650,0.008,79,31.4,10.7,8.3,1.2,0.6,0.3,.492,.000,.680,5.1,.099,2007,https://www.basketball-reference.com//players/h/hasleud01.html,https://www.basketball-reference.com/req/202106291/images/players/hasleud01.jpg
297,18T,Josh Howard,26,DAL,0.0,5.0,650,0.008,70,35.1,18.9,6.8,1.8,1.2,0.8,.459,.385,.827,8.8,.173,2007,https://www.basketball-reference.com//players/h/howarjo01.html,https://www.basketball-reference.com/req/202106291/images/players/howarjo01.jpg
298,20,Luol Deng,21,CHI,0.0,4.0,650,0.006,82,37.5,18.8,7.1,2.5,1.2,0.6,.517,.143,.777,11.3,.176,2007,https://www.basketball-reference.com//players/d/denglu01.html,https://www.basketball-reference.com/req/202106291/images/players/denglu01.jpg
299,21T,Caron Butler,26,WAS,0.0,3.0,650,0.005,63,39.3,19.1,7.4,3.7,2.1,0.3,.463,.250,.863,5.3,.103,2007,https://www.basketball-reference.com//players/b/butleca01.html,https://www.basketball-reference.com/req/202106291/images/players/butleca01.jpg
300,21T,Josh Smith,21,ATL,0.0,3.0,650,0.005,72,36.8,16.4,8.6,3.3,1.4,2.9,.439,.250,.693,4.4,.079,2007,https://www.basketball-reference.com//players/s/smithjo03.html,https://www.basketball-reference.com/req/202106291/images/players/smithjo03.jpg
301,23,Raja Bell,30,PHO,0.0,2.0,650,0.003,78,37.4,14.7,3.2,2.5,0.6,0.3,.432,.413,.776,5.8,.095,2007,https://www.basketball-reference.com//players/b/bellra01.html,https://www.basketball-reference.com/req/202106291/images/players/bellra01.jpg
302,24T,Kobe Bryant,28,LAL,0.0,1.0,650,0.002,77,40.8,31.6,5.7,5.4,1.4,0.5,.463,.344,.868,13.0,.199,2007,https://www.basketball-reference.com//players/b/bryanko01.html,https://www.basketball-reference.com/req/202106291/images/players/bryanko01.jpg
303,24T,Devin Harris,23,DAL,0.0,1.0,650,0.002,80,26.0,10.2,2.5,3.7,1.2,0.3,.492,.280,.824,6.5,.151,2007,https://www.basketball-reference.com//players/h/harride01.html,https://www.basketball-reference.com/req/202106291/images/players/harride01.jpg
304,24T,Andre Iguodala,23,PHI,0.0,1.0,650,0.002,76,40.3,18.2,5.7,5.7,2.0,0.4,.447,.310,.820,7.7,.120,2007,https://www.basketball-reference.com//players/i/iguodan01.html,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
305,24T,Yao Ming,26,HOU,0.0,1.0,650,0.002,48,33.8,25.0,9.4,2.0,0.4,2.0,.516,.000,.862,7.4,.220,2007,https://www.basketball-reference.com//players/m/mingya01.html,https://www.basketball-reference.com/req/202106291/images/players/mingya01.jpg
